      Date : 30.Aug.2019                                Time : 9:44:52 AM

                            Input Data : PV
                            Controller : Proportional Control
                            Set Point  : 15.00
                                    kp : 3.00

     TIME (Sec)        PV (CM)     PV (Volts)      CP (in %)     Error(in%)     
         170.27          13.53           2.71          67.65           5.88
         170.40          13.53           2.71          67.65           5.88
         170.52          13.53           2.71          67.65           5.88
         170.65          13.53           2.71          67.65           5.88
         170.77          13.53           2.71          67.65           5.88
         170.90          13.53           2.71          67.65           5.88
         171.02          13.53           2.71          67.65           5.88
         171.15          13.53           2.71          67.65           5.88
         171.27          13.53           2.71          67.65           5.88
         171.40          13.53           2.71          67.65           5.88
         171.52          13.53           2.71          67.65           5.88
         171.65          13.53           2.71          67.65           5.88
         171.77          13.53           2.71          67.65           5.88
         171.90          13.53           2.71          67.65           5.88
         172.02          13.53           2.71          67.65           5.88
         172.14          13.53           2.71          67.65           5.88
         172.27          13.53           2.71          67.65           5.88
         172.41          13.53           2.71          67.65           5.88
         172.54          13.53           2.71          67.65           5.88
         172.66          13.53           2.71          67.65           5.88
         172.79          13.53           2.71          67.65           5.88
         172.91          13.53           2.71          67.65           5.88
         173.05          13.53           2.71          67.65           5.88
         173.19          13.53           2.71          67.65           5.88
         173.33          13.53           2.71          67.65           5.88
         173.46          13.53           2.71          67.65           5.88
         173.60          13.53           2.71          67.65           5.88
         173.72          13.53           2.71          67.65           5.88
         173.86          13.53           2.71          67.65           5.88
         173.99          13.53           2.71          67.65           5.88
         174.13          13.53           2.71          67.65           5.88
         174.27          13.53           2.71          67.65           5.88
         174.39          13.53           2.71          67.65           5.88
         174.52          13.53           2.71          67.65           5.88
         174.64          13.53           2.71          67.65           5.88
         174.77          13.53           2.71          67.65           5.88
         174.89          13.53           2.71          67.65           5.88
         175.02          13.53           2.71          67.65           5.88
         175.16          13.53           2.71          67.65           5.88
         175.28          13.53           2.71          67.65           5.88
         175.41          13.53           2.71          67.65           5.88
         175.53          13.53           2.71          67.65           5.88
         175.66          13.53           2.71          67.65           5.88
         175.78          13.53           2.71          67.65           5.88
         175.91          13.63           2.73          66.47           5.49
         176.03          13.53           2.71          67.65           5.88
         176.16          13.63           2.73          66.47           5.49
         176.28          13.53           2.71          67.65           5.88
         176.41          13.53           2.71          67.65           5.88
         176.53          13.53           2.71          67.65           5.88
         176.66          13.53           2.71          67.65           5.88
         176.78          13.53           2.71          67.65           5.88
         176.91          13.63           2.73          66.47           5.49
         177.03          13.63           2.73          66.47           5.49
         177.15          13.63           2.73          66.47           5.49
         177.28          13.63           2.73          66.47           5.49
         177.40          13.63           2.73          66.47           5.49
         177.53          13.63           2.73          66.47           5.49
         177.65          13.63           2.73          66.47           5.49
         177.78          13.63           2.73          66.47           5.49
         177.90          13.63           2.73          66.47           5.49
         178.03          13.63           2.73          66.47           5.49
         178.15          13.63           2.73          66.47           5.49
         178.28          13.63           2.73          66.47           5.49
         178.40          13.63           2.73          66.47           5.49
         178.53          13.63           2.73          66.47           5.49
         178.65          13.63           2.73          66.47           5.49
         178.78          13.63           2.73          66.47           5.49
         178.90          13.63           2.73          66.47           5.49
         179.03          13.63           2.73          66.47           5.49
         179.15          13.63           2.73          66.47           5.49
         179.28          13.63           2.73          66.47           5.49
         179.40          13.63           2.73          66.47           5.49
         179.52          13.63           2.73          66.47           5.49
         179.65          13.53           2.71          67.65           5.88
         179.79          13.63           2.73          66.47           5.49
         179.91          13.63           2.73          66.47           5.49
         180.04          13.63           2.73          66.47           5.49
         180.16          13.63           2.73          66.47           5.49
         180.30          13.63           2.73          66.47           5.49
         180.43          13.63           2.73          66.47           5.49
         180.55          13.63           2.73          66.47           5.49
         180.68          13.63           2.73          66.47           5.49
         180.80          13.63           2.73          66.47           5.49
         180.93          13.63           2.73          66.47           5.49
         181.05          13.63           2.73          66.47           5.49
         181.18          13.63           2.73          66.47           5.49
         181.30          13.63           2.73          66.47           5.49
         181.43          13.63           2.73          66.47           5.49
         181.55          13.63           2.73          66.47           5.49
         181.68          13.63           2.73          66.47           5.49
         181.80          13.63           2.73          66.47           5.49
         181.94          13.63           2.73          66.47           5.49
         182.07          13.63           2.73          66.47           5.49
         182.19          13.63           2.73          66.47           5.49
         182.32          13.63           2.73          66.47           5.49
         182.44          13.63           2.73          66.47           5.49
         182.58          13.63           2.73          66.47           5.49
         182.72          13.63           2.73          66.47           5.49
         182.85          13.63           2.73          66.47           5.49
         182.97          13.63           2.73          66.47           5.49
         183.10          13.63           2.73          66.47           5.49
         183.22          13.63           2.73          66.47           5.49
         183.35          13.63           2.73          66.47           5.49
         183.47          13.63           2.73          66.47           5.49
         183.60          13.63           2.73          66.47           5.49
         183.72          13.63           2.73          66.47           5.49
         183.85          13.63           2.73          66.47           5.49
         183.97          13.63           2.73          66.47           5.49
         184.10          13.63           2.73          66.47           5.49
         184.22          13.63           2.73          66.47           5.49
         184.36          13.63           2.73          66.47           5.49
         184.48          13.63           2.73          66.47           5.49
         184.61          13.63           2.73          66.47           5.49
         184.73          13.63           2.73          66.47           5.49
         184.86          13.63           2.73          66.47           5.49
         184.98          13.63           2.73          66.47           5.49
         185.11          13.63           2.73          66.47           5.49
         185.23          13.63           2.73          66.47           5.49
         185.36          13.63           2.73          66.47           5.49
         185.48          13.63           2.73          66.47           5.49
         185.61          13.63           2.73          66.47           5.49
         185.73          13.63           2.73          66.47           5.49
         185.86          13.63           2.73          66.47           5.49
         185.98          13.63           2.73          66.47           5.49
         186.11          13.63           2.73          66.47           5.49
         186.23          13.63           2.73          66.47           5.49
         186.36          13.63           2.73          66.47           5.49
         186.48          13.63           2.73          66.47           5.49
         186.61          13.63           2.73          66.47           5.49
         186.73          13.63           2.73          66.47           5.49
         186.86          13.63           2.73          66.47           5.49
         186.98          13.63           2.73          66.47           5.49
         187.11          13.63           2.73          66.47           5.49
         187.23          13.63           2.73          66.47           5.49
         187.36          13.63           2.73          66.47           5.49
         187.48          13.63           2.73          66.47           5.49
         187.61          13.63           2.73          66.47           5.49
         187.73          13.63           2.73          66.47           5.49
         187.86          13.63           2.73          66.47           5.49
         187.98          13.63           2.73          66.47           5.49
         188.11          13.63           2.73          66.47           5.49
         188.23          13.63           2.73          66.47           5.49
         188.36          13.63           2.73          66.47           5.49
         188.48          13.63           2.73          66.47           5.49
         188.61          13.63           2.73          66.47           5.49
         188.73          13.63           2.73          66.47           5.49
         188.86          13.63           2.73          66.47           5.49
         188.98          13.63           2.73          66.47           5.49
         189.11          13.63           2.73          66.47           5.49
         189.23          13.63           2.73          66.47           5.49
         189.35          13.63           2.73          66.47           5.49
         189.48          13.63           2.73          66.47           5.49
         189.60          13.63           2.73          66.47           5.49
         189.73          13.63           2.73          66.47           5.49
         189.87          13.63           2.73          66.47           5.49
         189.99          13.63           2.73          66.47           5.49
         190.12          13.63           2.73          66.47           5.49
         190.24          13.63           2.73          66.47           5.49
         190.37          13.63           2.73          66.47           5.49
         190.49          13.63           2.73          66.47           5.49
         190.62          13.63           2.73          66.47           5.49
         190.74          13.63           2.73          66.47           5.49
         190.87          13.63           2.73          66.47           5.49
         191.01          13.63           2.73          66.47           5.49
         191.13          13.63           2.73          66.47           5.49
         191.26          13.63           2.73          66.47           5.49
         191.38          13.63           2.73          66.47           5.49
         191.51          13.63           2.73          66.47           5.49
         191.63          13.63           2.73          66.47           5.49
         191.77          13.63           2.73          66.47           5.49
         191.91          13.63           2.73          66.47           5.49
         192.05          13.63           2.73          66.47           5.49
         192.18          13.63           2.73          66.47           5.49
         192.30          13.63           2.73          66.47           5.49
         192.43          13.63           2.73          66.47           5.49
         192.55          13.63           2.73          66.47           5.49
         192.68          13.63           2.73          66.47           5.49
         192.80          13.63           2.73          66.47           5.49
         192.93          13.63           2.73          66.47           5.49
         193.05          13.63           2.73          66.47           5.49
         193.18          13.63           2.73          66.47           5.49
         193.30          13.63           2.73          66.47           5.49
         193.43          13.63           2.73          66.47           5.49
         193.55          13.63           2.73          66.47           5.49
         193.68          13.63           2.73          66.47           5.49
         193.80          13.63           2.73          66.47           5.49
         193.93          13.63           2.73          66.47           5.49
         194.05          13.63           2.73          66.47           5.49
         194.18          13.63           2.73          66.47           5.49
         194.30          13.63           2.73          66.47           5.49
         194.42          13.63           2.73          66.47           5.49
         194.55          13.63           2.73          66.47           5.49
         194.67          13.63           2.73          66.47           5.49
         194.80          13.63           2.73          66.47           5.49
         194.92          13.63           2.73          66.47           5.49
         195.05          13.63           2.73          66.47           5.49
         195.17          13.63           2.73          66.47           5.49
         195.30          13.63           2.73          66.47           5.49
         195.42          13.63           2.73          66.47           5.49
         195.55          13.63           2.73          66.47           5.49
         195.67          13.63           2.73          66.47           5.49
         195.80          13.63           2.73          66.47           5.49
         195.92          13.63           2.73          66.47           5.49
         196.05          13.63           2.73          66.47           5.49
         196.17          13.63           2.73          66.47           5.49
         196.29          13.63           2.73          66.47           5.49
         196.42          13.63           2.73          66.47           5.49
         196.54          13.63           2.73          66.47           5.49
         196.67          13.63           2.73          66.47           5.49
         196.79          13.63           2.73          66.47           5.49
         196.92          13.63           2.73          66.47           5.49
         197.04          13.63           2.73          66.47           5.49
         197.17          13.63           2.73          66.47           5.49
         197.29          13.63           2.73          66.47           5.49
         197.42          13.63           2.73          66.47           5.49
         197.54          13.63           2.73          66.47           5.49
         197.67          13.63           2.73          66.47           5.49
         197.79          13.63           2.73          66.47           5.49
         197.92          13.63           2.73          66.47           5.49
         198.04          13.63           2.73          66.47           5.49
         198.17          13.63           2.73          66.47           5.49
         198.29          13.63           2.73          66.47           5.49
         198.42          13.63           2.73          66.47           5.49
         198.54          13.63           2.73          66.47           5.49
         198.67          13.63           2.73          66.47           5.49
         198.79          13.63           2.73          66.47           5.49
         198.91          13.63           2.73          66.47           5.49
         199.04          13.63           2.73          66.47           5.49
         199.16          13.63           2.73          66.47           5.49
         199.29          13.63           2.73          66.47           5.49
         199.41          13.63           2.73          66.47           5.49
         199.54          13.63           2.73          66.47           5.49
         199.66          13.63           2.73          66.47           5.49
         199.79          13.63           2.73          66.47           5.49
         199.91          13.63           2.73          66.47           5.49
         200.04          13.63           2.73          66.47           5.49
         200.16          13.63           2.73          66.47           5.49
         200.29          13.63           2.73          66.47           5.49
         200.43          13.63           2.73          66.47           5.49
         200.57          13.63           2.73          66.47           5.49
         200.70          13.63           2.73          66.47           5.49
         200.82          13.63           2.73          66.47           5.49
         200.96          13.63           2.73          66.47           5.49
         201.09          13.63           2.73          66.47           5.49
         201.21          13.63           2.73          66.47           5.49
         201.33          13.63           2.73          66.47           5.49
         201.46          13.63           2.73          66.47           5.49
         201.60          13.63           2.73          66.47           5.49
         201.74          13.63           2.73          66.47           5.49
         201.86          13.63           2.73          66.47           5.49
         201.99          13.63           2.73          66.47           5.49
         202.11          13.63           2.73          66.47           5.49
         202.24          13.63           2.73          66.47           5.49
         202.36          13.63           2.73          66.47           5.49
         202.49          13.63           2.73          66.47           5.49
         202.61          13.63           2.73          66.47           5.49
         202.74          13.63           2.73          66.47           5.49
         202.86          13.63           2.73          66.47           5.49
         202.99          13.63           2.73          66.47           5.49
         203.11          13.63           2.73          66.47           5.49
         203.24          13.63           2.73          66.47           5.49
         203.36          13.63           2.73          66.47           5.49
         203.49          13.63           2.73          66.47           5.49
         203.61          13.63           2.73          66.47           5.49
         203.74          13.63           2.73          66.47           5.49
         203.86          13.63           2.73          66.47           5.49
         203.98          13.63           2.73          66.47           5.49
         204.11          13.63           2.73          66.47           5.49
         204.23          13.63           2.73          66.47           5.49
         204.36          13.63           2.73          66.47           5.49
         204.48          13.63           2.73          66.47           5.49
         204.61          13.63           2.73          66.47           5.49
         204.73          13.63           2.73          66.47           5.49
         204.86          13.63           2.73          66.47           5.49
         204.98          13.63           2.73          66.47           5.49
         205.11          13.63           2.73          66.47           5.49
         205.23          13.63           2.73          66.47           5.49
         205.36          13.63           2.73          66.47           5.49
         205.48          13.63           2.73          66.47           5.49
         205.61          13.63           2.73          66.47           5.49
         205.73          13.63           2.73          66.47           5.49
         205.86          13.63           2.73          66.47           5.49
         205.98          13.63           2.73          66.47           5.49
         206.11          13.63           2.73          66.47           5.49
         206.23          13.63           2.73          66.47           5.49
         206.36          13.63           2.73          66.47           5.49
         206.48          13.63           2.73          66.47           5.49
         206.61          13.63           2.73          66.47           5.49
         206.73          13.63           2.73          66.47           5.49
         206.86          13.63           2.73          66.47           5.49
         206.98          13.63           2.73          66.47           5.49
         207.11          13.63           2.73          66.47           5.49
         207.23          13.63           2.73          66.47           5.49
         207.36          13.63           2.73          66.47           5.49
         207.48          13.63           2.73          66.47           5.49
         207.61          13.63           2.73          66.47           5.49
         207.73          13.63           2.73          66.47           5.49
         207.86          13.63           2.73          66.47           5.49
         207.98          13.63           2.73          66.47           5.49
         208.11          13.63           2.73          66.47           5.49
         208.23          13.63           2.73          66.47           5.49
         208.36          13.63           2.73          66.47           5.49
         208.48          13.63           2.73          66.47           5.49
         208.62          13.63           2.73          66.47           5.49
         208.74          13.63           2.73          66.47           5.49
         208.89          13.63           2.73          66.47           5.49
         209.02          13.63           2.73          66.47           5.49
         209.15          13.63           2.73          66.47           5.49
         209.27          13.63           2.73          66.47           5.49
         209.40          13.63           2.73          66.47           5.49
         209.52          13.63           2.73          66.47           5.49
         209.65          13.63           2.73          66.47           5.49
         209.77          13.63           2.73          66.47           5.49
         209.90          13.63           2.73          66.47           5.49
         210.02          13.63           2.73          66.47           5.49
         210.15          13.63           2.73          66.47           5.49
         210.27          13.63           2.73          66.47           5.49
         210.40          13.63           2.73          66.47           5.49
         210.52          13.63           2.73          66.47           5.49
         210.65          13.63           2.73          66.47           5.49
         210.77          13.63           2.73          66.47           5.49
         210.90          13.63           2.73          66.47           5.49
         211.02          13.63           2.73          66.47           5.49
         211.15          13.63           2.73          66.47           5.49
         211.27          13.63           2.73          66.47           5.49
         211.39          13.63           2.73          66.47           5.49
         211.52          13.63           2.73          66.47           5.49
         211.64          13.63           2.73          66.47           5.49
         211.77          13.63           2.73          66.47           5.49
         211.89          13.63           2.73          66.47           5.49
         212.02          13.63           2.73          66.47           5.49
         212.14          13.63           2.73          66.47           5.49
         212.27          13.63           2.73          66.47           5.49
         212.39          13.63           2.73          66.47           5.49
         212.52          13.63           2.73          66.47           5.49
         212.64          13.63           2.73          66.47           5.49
         212.77          13.63           2.73          66.47           5.49
         212.89          13.63           2.73          66.47           5.49
         213.02          13.63           2.73          66.47           5.49
         213.14          13.63           2.73          66.47           5.49
         213.27          13.63           2.73          66.47           5.49
         213.39          13.63           2.73          66.47           5.49
         213.52          13.63           2.73          66.47           5.49
         213.64          13.63           2.73          66.47           5.49
         213.77          13.63           2.73          66.47           5.49
         213.89          13.63           2.73          66.47           5.49
         214.02          13.63           2.73          66.47           5.49
         214.14          13.63           2.73          66.47           5.49
         214.27          13.63           2.73          66.47           5.49
         214.39          13.63           2.73          66.47           5.49
         214.52          13.63           2.73          66.47           5.49
         214.64          13.63           2.73          66.47           5.49
         214.77          13.63           2.73          66.47           5.49
         214.89          13.63           2.73          66.47           5.49
         215.02          13.63           2.73          66.47           5.49
         215.14          13.63           2.73          66.47           5.49
         215.27          13.63           2.73          66.47           5.49
         215.39          13.63           2.73          66.47           5.49
         215.52          13.63           2.73          66.47           5.49
         215.64          13.63           2.73          66.47           5.49
         215.77          13.63           2.73          66.47           5.49
         215.89          13.63           2.73          66.47           5.49
         216.02          13.63           2.73          66.47           5.49
         216.15          13.63           2.73          66.47           5.49
         216.28          13.63           2.73          66.47           5.49
         216.40          13.63           2.73          66.47           5.49
         216.53          13.63           2.73          66.47           5.49
         216.65          13.63           2.73          66.47           5.49
         216.78          13.63           2.73          66.47           5.49
         216.90          13.63           2.73          66.47           5.49
         217.03          13.63           2.73          66.47           5.49
         217.15          13.63           2.73          66.47           5.49
         217.28          13.63           2.73          66.47           5.49
         217.40          13.63           2.73          66.47           5.49
         217.53          13.63           2.73          66.47           5.49
         217.65          13.63           2.73          66.47           5.49
         217.78          13.63           2.73          66.47           5.49
         217.90          13.63           2.73          66.47           5.49
         218.03          13.63           2.73          66.47           5.49
         218.15          13.63           2.73          66.47           5.49
         218.28          13.63           2.73          66.47           5.49
         218.40          13.63           2.73          66.47           5.49
         218.52          13.63           2.73          66.47           5.49
         218.65          13.63           2.73          66.47           5.49
         218.77          13.63           2.73          66.47           5.49
         218.90          13.63           2.73          66.47           5.49
         219.02          13.63           2.73          66.47           5.49
         219.15          13.63           2.73          66.47           5.49
         219.27          13.63           2.73          66.47           5.49
         219.40          13.63           2.73          66.47           5.49
         219.52          13.63           2.73          66.47           5.49
         219.65          13.63           2.73          66.47           5.49
         219.77          13.63           2.73          66.47           5.49
         219.90          13.63           2.73          66.47           5.49
         220.02          13.63           2.73          66.47           5.49
         220.15          13.63           2.73          66.47           5.49
         220.27          13.63           2.73          66.47           5.49
         220.40          13.63           2.73          66.47           5.49
         220.52          13.63           2.73          66.47           5.49
         220.65          13.63           2.73          66.47           5.49
         220.77          13.63           2.73          66.47           5.49
         220.90          13.63           2.73          66.47           5.49
         221.02          13.63           2.73          66.47           5.49
         221.14          13.63           2.73          66.47           5.49
         221.27          13.63           2.73          66.47           5.49
         221.39          13.63           2.73          66.47           5.49
         221.52          13.63           2.73          66.47           5.49
         221.64          13.63           2.73          66.47           5.49
         221.77          13.63           2.73          66.47           5.49
         221.89          13.63           2.73          66.47           5.49
         222.02          13.63           2.73          66.47           5.49
         222.14          13.63           2.73          66.47           5.49
         222.27          13.63           2.73          66.47           5.49
         222.39          13.63           2.73          66.47           5.49
         222.52          13.63           2.73          66.47           5.49
         222.64          13.63           2.73          66.47           5.49
         222.77          13.63           2.73          66.47           5.49
         222.89          13.63           2.73          66.47           5.49
         223.02          13.63           2.73          66.47           5.49
         223.14          13.63           2.73          66.47           5.49
         223.27          13.63           2.73          66.47           5.49
         223.39          13.63           2.73          66.47           5.49
         223.52          13.63           2.73          66.47           5.49
         223.64          13.63           2.73          66.47           5.49
         223.77          13.63           2.73          66.47           5.49
         223.89          13.63           2.73          66.47           5.49
         224.02          13.63           2.73          66.47           5.49
         224.14          13.63           2.73          66.47           5.49
         224.27          13.63           2.73          66.47           5.49
         224.39          13.63           2.73          66.47           5.49
         224.52          13.63           2.73          66.47           5.49
         224.64          13.63           2.73          66.47           5.49
         224.77          13.63           2.73          66.47           5.49
         224.89          13.63           2.73          66.47           5.49
         225.02          13.63           2.73          66.47           5.49
         225.14          13.63           2.73          66.47           5.49
         225.27          13.63           2.73          66.47           5.49
         225.39          13.63           2.73          66.47           5.49
         225.52          13.63           2.73          66.47           5.49
         225.64          13.63           2.73          66.47           5.49
         225.77          13.63           2.73          66.47           5.49
         225.90          13.63           2.73          66.47           5.49
         226.03          13.63           2.73          66.47           5.49
         226.17          13.63           2.73          66.47           5.49
         226.29          13.63           2.73          66.47           5.49
         226.42          13.63           2.73          66.47           5.49
         226.56          13.63           2.73          66.47           5.49
         226.70          13.63           2.73          66.47           5.49
         226.82          13.63           2.73          66.47           5.49
         226.96          13.63           2.73          66.47           5.49
         227.11          13.63           2.73          66.47           5.49
         227.23          13.63           2.73          66.47           5.49
         227.36          13.63           2.73          66.47           5.49
         227.48          13.63           2.73          66.47           5.49
         227.61          13.63           2.73          66.47           5.49
         227.73          13.63           2.73          66.47           5.49
         227.86          13.63           2.73          66.47           5.49
         227.98          13.63           2.73          66.47           5.49
         228.11          13.63           2.73          66.47           5.49
         228.23          13.63           2.73          66.47           5.49
         228.35          13.63           2.73          66.47           5.49
         228.48          13.63           2.73          66.47           5.49
         228.60          13.63           2.73          66.47           5.49
         228.73          13.63           2.73          66.47           5.49
         228.85          13.63           2.73          66.47           5.49
         228.98          13.63           2.73          66.47           5.49
         229.10          13.63           2.73          66.47           5.49
         229.23          13.63           2.73          66.47           5.49
         229.35          13.63           2.73          66.47           5.49
         229.49          13.63           2.73          66.47           5.49
         229.62          13.63           2.73          66.47           5.49
         229.74          13.63           2.73          66.47           5.49
         229.87          13.63           2.73          66.47           5.49
         229.99          13.63           2.73          66.47           5.49
         230.12          13.63           2.73          66.47           5.49
         230.24          13.63           2.73          66.47           5.49
         230.37          13.63           2.73          66.47           5.49
         230.49          13.63           2.73          66.47           5.49
         230.61          13.63           2.73          66.47           5.49
         230.74          13.63           2.73          66.47           5.49
         230.86          13.63           2.73          66.47           5.49
         230.99          13.63           2.73          66.47           5.49
         231.11          13.63           2.73          66.47           5.49
         231.24          13.63           2.73          66.47           5.49
         231.36          13.63           2.73          66.47           5.49
         231.49          13.63           2.73          66.47           5.49
         231.61          13.63           2.73          66.47           5.49
         231.74          13.63           2.73          66.47           5.49
         231.86          13.63           2.73          66.47           5.49
         231.99          13.63           2.73          66.47           5.49
         232.11          13.63           2.73          66.47           5.49
         232.24          13.63           2.73          66.47           5.49
         232.36          13.63           2.73          66.47           5.49
         232.49          13.63           2.73          66.47           5.49
         232.61          13.63           2.73          66.47           5.49
         232.74          13.63           2.73          66.47           5.49
         232.86          13.63           2.73          66.47           5.49
         232.99          13.63           2.73          66.47           5.49
         233.11          13.63           2.73          66.47           5.49
         233.23          13.63           2.73          66.47           5.49
         233.36          13.63           2.73          66.47           5.49
         233.48          13.63           2.73          66.47           5.49
         233.61          13.63           2.73          66.47           5.49
         233.73          13.63           2.73          66.47           5.49
         233.86          13.63           2.73          66.47           5.49
         233.98          13.63           2.73          66.47           5.49
         234.13          13.63           2.73          66.47           5.49
         234.27          13.63           2.73          66.47           5.49
         234.39          13.63           2.73          66.47           5.49
         234.53          13.63           2.73          66.47           5.49
         234.69          13.63           2.73          66.47           5.49
         234.81          13.63           2.73          66.47           5.49
         234.95          13.63           2.73          66.47           5.49
         235.08          13.63           2.73          66.47           5.49
         235.22          13.63           2.73          66.47           5.49
         235.36          13.63           2.73          66.47           5.49
         235.50          13.63           2.73          66.47           5.49
         235.64          13.63           2.73          66.47           5.49
         235.78          13.63           2.73          66.47           5.49
         235.92          13.63           2.73          66.47           5.49
         236.04          13.63           2.73          66.47           5.49
         236.17          13.63           2.73          66.47           5.49
         236.29          13.63           2.73          66.47           5.49
         236.42          13.63           2.73          66.47           5.49
         236.54          13.63           2.73          66.47           5.49
         236.67          13.63           2.73          66.47           5.49
         236.79          13.63           2.73          66.47           5.49
         236.92          13.63           2.73          66.47           5.49
         237.04          13.63           2.73          66.47           5.49
         237.17          13.63           2.73          66.47           5.49
         237.29          13.63           2.73          66.47           5.49
         237.42          13.63           2.73          66.47           5.49
         237.54          13.63           2.73          66.47           5.49
         237.67          13.63           2.73          66.47           5.49
         237.79          13.63           2.73          66.47           5.49
         237.91          13.63           2.73          66.47           5.49
         238.04          13.63           2.73          66.47           5.49
         238.16          13.63           2.73          66.47           5.49
         238.29          13.63           2.73          66.47           5.49
         238.41          13.63           2.73          66.47           5.49
         238.54          13.63           2.73          66.47           5.49
         238.66          13.63           2.73          66.47           5.49
         238.79          13.63           2.73          66.47           5.49
         238.91          13.63           2.73          66.47           5.49
         239.04          13.63           2.73          66.47           5.49
         239.16          13.63           2.73          66.47           5.49
         239.29          13.63           2.73          66.47           5.49
         239.41          13.63           2.73          66.47           5.49
         239.54          13.63           2.73          66.47           5.49
         239.66          13.63           2.73          66.47           5.49
         239.79          13.63           2.73          66.47           5.49
         239.91          13.63           2.73          66.47           5.49
         240.04          13.63           2.73          66.47           5.49
         240.16          13.63           2.73          66.47           5.49
         240.29          13.63           2.73          66.47           5.49
         240.41          13.63           2.73          66.47           5.49
         240.54          13.63           2.73          66.47           5.49
         240.66          13.63           2.73          66.47           5.49
         240.79          13.63           2.73          66.47           5.49
         240.91          13.63           2.73          66.47           5.49
         241.04          13.63           2.73          66.47           5.49
         241.16          13.63           2.73          66.47           5.49
         241.29          13.63           2.73          66.47           5.49
         241.41          13.63           2.73          66.47           5.49
         241.54          13.63           2.73          66.47           5.49
         241.66          13.63           2.73          66.47           5.49
         241.79          13.63           2.73          66.47           5.49
         241.91          13.63           2.73          66.47           5.49
         242.04          13.63           2.73          66.47           5.49
         242.16          13.63           2.73          66.47           5.49
         242.29          13.63           2.73          66.47           5.49
         242.41          13.63           2.73          66.47           5.49
         242.54          13.63           2.73          66.47           5.49
         242.66          13.63           2.73          66.47           5.49
         242.78          13.63           2.73          66.47           5.49
         242.91          13.63           2.73          66.47           5.49
         243.03          13.63           2.73          66.47           5.49
         243.16          13.63           2.73          66.47           5.49
         243.30          13.63           2.73          66.47           5.49
         243.42          13.63           2.73          66.47           5.49
         243.56          13.63           2.73          66.47           5.49
         243.69          13.63           2.73          66.47           5.49
         243.83          13.63           2.73          66.47           5.49
         243.95          13.63           2.73          66.47           5.49
         244.08          13.63           2.73          66.47           5.49
         244.20          13.63           2.73          66.47           5.49
         244.33          13.63           2.73          66.47           5.49
         244.45          13.63           2.73          66.47           5.49
         244.58          13.63           2.73          66.47           5.49
         244.72          13.63           2.73          66.47           5.49
         244.86          13.63           2.73          66.47           5.49
         244.98          13.63           2.73          66.47           5.49
         245.11          13.63           2.73          66.47           5.49
         245.23          13.63           2.73          66.47           5.49
         245.36          13.63           2.73          66.47           5.49
         245.48          13.63           2.73          66.47           5.49
         245.61          13.63           2.73          66.47           5.49
         245.75          13.63           2.73          66.47           5.49
         245.87          13.63           2.73          66.47           5.49
         246.00          13.63           2.73          66.47           5.49
         246.12          13.63           2.73          66.47           5.49
         246.25          13.63           2.73          66.47           5.49
         246.37          13.63           2.73          66.47           5.49
         246.50          13.63           2.73          66.47           5.49
         246.62          13.63           2.73          66.47           5.49
         246.75          13.63           2.73          66.47           5.49
         246.87          13.63           2.73          66.47           5.49
         247.00          13.63           2.73          66.47           5.49
         247.12          13.63           2.73          66.47           5.49
         247.25          13.63           2.73          66.47           5.49
         247.37          13.63           2.73          66.47           5.49
         247.50          13.63           2.73          66.47           5.49
         247.62          13.63           2.73          66.47           5.49
         247.74          13.63           2.73          66.47           5.49
         247.87          13.63           2.73          66.47           5.49
         247.99          13.63           2.73          66.47           5.49
         248.12          13.63           2.73          66.47           5.49
         248.24          13.63           2.73          66.47           5.49
         248.37          13.63           2.73          66.47           5.49
         248.49          13.63           2.73          66.47           5.49
         248.62          13.63           2.73          66.47           5.49
         248.74          13.63           2.73          66.47           5.49
         248.87          13.63           2.73          66.47           5.49
         248.99          13.63           2.73          66.47           5.49
         249.12          13.63           2.73          66.47           5.49
         249.24          13.63           2.73          66.47           5.49
         249.37          13.63           2.73          66.47           5.49
         249.49          13.63           2.73          66.47           5.49
         249.62          13.63           2.73          66.47           5.49
         249.74          13.63           2.73          66.47           5.49
         249.87          13.63           2.73          66.47           5.49
         249.99          13.63           2.73          66.47           5.49
         250.11          13.63           2.73          66.47           5.49
         250.24          13.63           2.73          66.47           5.49
         250.36          13.63           2.73          66.47           5.49
         250.49          13.63           2.73          66.47           5.49
         250.61          13.63           2.73          66.47           5.49
         250.74          13.63           2.73          66.47           5.49
         250.86          13.63           2.73          66.47           5.49
         250.99          13.63           2.73          66.47           5.49
         251.11          13.63           2.73          66.47           5.49
         251.24          13.63           2.73          66.47           5.49
         251.36          13.63           2.73          66.47           5.49
         251.49          13.63           2.73          66.47           5.49
         251.61          13.63           2.73          66.47           5.49
         251.74          13.63           2.73          66.47           5.49
         251.86          13.63           2.73          66.47           5.49
         251.99          13.63           2.73          66.47           5.49
         252.11          13.63           2.73          66.47           5.49
         252.24          13.63           2.73          66.47           5.49
         252.36          13.63           2.73          66.47           5.49
         252.49          13.63           2.73          66.47           5.49
         252.61          13.63           2.73          66.47           5.49
         252.73          13.63           2.73          66.47           5.49
         252.86          13.63           2.73          66.47           5.49
         252.98          13.63           2.73          66.47           5.49
         253.11          13.63           2.73          66.47           5.49
         253.23          13.63           2.73          66.47           5.49
         253.36          13.63           2.73          66.47           5.49
         253.48          13.63           2.73          66.47           5.49
