      Date : 30.Aug.2019                                Time : 9:50:25 AM

                            Input Data : PV
                            Controller : P&D Control
                            Set Point  : 15.00
                                    kp : 03.00
                                    kd : 0.01

     TIME (Sec)        PV (CM)     PV (Volts)      CP (in %)     Error(in%)     
         266.90          12.55           2.51          79.12            9.8
         267.02          12.55           2.51          79.12            9.8
         267.15          12.55           2.51          79.12            9.8
         267.27          12.55           2.51          79.12            9.8
         267.40          12.55           2.51          79.12            9.8
         267.52          12.55           2.51          79.12            9.8
         267.65          12.55           2.51          79.12            9.8
         267.79          12.55           2.51          79.12            9.8
         267.91          12.55           2.51          79.12            9.8
         268.04          12.55           2.51          79.12            9.8
         268.18          12.55           2.51          79.12            9.8
         268.32          12.55           2.51          79.12            9.8
         268.46          12.55           2.51          79.12            9.8
         268.59          12.55           2.51          79.12            9.8
         268.71          12.55           2.51          79.12            9.8
         268.84          12.55           2.51          79.12            9.8
         268.96          12.55           2.51          79.12            9.8
         269.08          12.55           2.51          79.12            9.8
         269.21          12.55           2.51          79.12            9.8
         269.33          12.55           2.51          79.12            9.8
         269.46          12.55           2.51          79.12            9.8
         269.58          12.55           2.51          79.12            9.8
         269.71          12.45           2.49          80.28           10.2
         269.83          12.55           2.51          79.12            9.8
         269.96          12.55           2.51          79.12            9.8
         270.08          12.55           2.51          79.12            9.8
         270.21          12.55           2.51          79.12            9.8
         270.33          12.55           2.51          79.12            9.8
         270.46          12.55           2.51          79.12            9.8
         270.58          12.55           2.51          79.12            9.8
         270.71          12.45           2.49          80.28           10.2
         270.83          12.45           2.49          80.28           10.2
         270.96          12.45           2.49          80.28           10.2
         271.08          12.45           2.49          80.28           10.2
         271.21          12.45           2.49          80.28           10.2
         271.33          12.45           2.49          80.28           10.2
         271.45          12.45           2.49          80.28           10.2
         271.58          12.45           2.49          80.28           10.2
         271.70          12.45           2.49          80.28           10.2
         271.83          12.45           2.49          80.28           10.2
         271.95          12.45           2.49          80.28           10.2
         272.08          12.45           2.49          80.28           10.2
         272.22          12.45           2.49          80.28           10.2
         272.34          12.45           2.49          80.28           10.2
         272.47          12.45           2.49          80.28           10.2
         272.59          12.45           2.49          80.28           10.2
         272.72          12.45           2.49          80.28           10.2
         272.84          12.45           2.49          80.28           10.2
         272.97          12.45           2.49          80.28           10.2
         273.09          12.45           2.49          80.28           10.2
         273.22          12.45           2.49          80.28           10.2
         273.34          12.45           2.49          80.28           10.2
         273.47          12.45           2.49          80.28           10.2
         273.59          12.45           2.49          80.28           10.2
         273.71          12.45           2.49          80.28           10.2
         273.84          12.45           2.49          80.28           10.2
         273.96          12.45           2.49          80.28           10.2
         274.09          12.45           2.49          80.28           10.2
         274.21          12.45           2.49          80.28           10.2
         274.34          12.45           2.49          80.28           10.2
         274.46          12.45           2.49          80.28           10.2
         274.59          12.45           2.49          80.28           10.2
         274.71          12.45           2.49          80.28           10.2
         274.84          12.45           2.49          80.28           10.2
         274.96          12.45           2.49          80.28           10.2
         275.09          12.45           2.49          80.28           10.2
         275.21          12.45           2.49          80.28           10.2
         275.34          12.45           2.49          80.28           10.2
         275.46          12.45           2.49          80.28           10.2
         275.59          12.45           2.49          80.28           10.2
         275.71          12.45           2.49          80.28           10.2
         275.84          12.45           2.49          80.28           10.2
         275.96          12.45           2.49          80.28           10.2
         276.09          12.45           2.49          80.28           10.2
         276.21          12.45           2.49          80.28           10.2
         276.34          12.45           2.49          80.28           10.2
         276.46          12.45           2.49          80.28           10.2
         276.59          12.45           2.49          80.28           10.2
         276.71          12.45           2.49          80.28           10.2
         276.84          12.45           2.49          80.28           10.2
         276.96          12.45           2.49          80.28           10.2
         277.09          12.45           2.49          80.28           10.2
         277.21          12.45           2.49          80.28           10.2
         277.34          12.45           2.49          80.28           10.2
         277.46          12.45           2.49          80.28           10.2
         277.59          12.45           2.49          80.28           10.2
         277.71          12.45           2.49          80.28           10.2
         277.84          12.45           2.49          80.28           10.2
         277.96          12.45           2.49          80.28           10.2
         278.09          12.45           2.49          80.28           10.2
         278.21          12.45           2.49          80.28           10.2
         278.34          12.45           2.49          80.28           10.2
         278.46          12.45           2.49          80.28           10.2
         278.59          12.45           2.49          80.28           10.2
         278.71          12.45           2.49          80.28           10.2
         278.83          12.45           2.49          80.28           10.2
         278.96          12.45           2.49          80.28           10.2
         279.08          12.45           2.49          80.28           10.2
         279.21          12.45           2.49          80.28           10.2
         279.33          12.45           2.49          80.28           10.2
         279.46          12.45           2.49          80.28           10.2
         279.58          12.45           2.49          80.28           10.2
         279.71          12.45           2.49          80.28           10.2
         279.83          12.45           2.49          80.28           10.2
         279.96          12.45           2.49          80.28           10.2
         280.10          12.45           2.49          80.28           10.2
         280.24          12.45           2.49          80.28           10.2
         280.36          12.45           2.49          80.28           10.2
         280.50          12.45           2.49          80.28           10.2
         280.64          12.45           2.49          80.28           10.2
         280.79          12.45           2.49          80.28           10.2
         280.91          12.45           2.49          80.28           10.2
         281.04          12.45           2.49          80.28           10.2
         281.16          12.45           2.49          80.28           10.2
         281.28          12.45           2.49          80.28           10.2
         281.41          12.45           2.49          80.28           10.2
         281.53          12.45           2.49          80.28           10.2
         281.66          12.45           2.49          80.28           10.2
         281.78          12.45           2.49          80.28           10.2
         281.91          12.45           2.49          80.28           10.2
         282.03          12.45           2.49          80.28           10.2
         282.16          12.45           2.49          80.28           10.2
         282.28          12.45           2.49          80.28           10.2
         282.41          12.45           2.49          80.28           10.2
         282.53          12.45           2.49          80.28           10.2
         282.66          12.45           2.49          80.28           10.2
         282.78          12.45           2.49          80.28           10.2
         282.91          12.45           2.49          80.28           10.2
         283.03          12.45           2.49          80.28           10.2
         283.16          12.45           2.49          80.28           10.2
         283.28          12.45           2.49          80.28           10.2
         283.41          12.45           2.49          80.28           10.2
         283.53          12.45           2.49          80.28           10.2
         283.66          12.45           2.49          80.28           10.2
         283.79          12.45           2.49          80.28           10.2
         283.92          12.45           2.49          80.28           10.2
         284.04          12.45           2.49          80.28           10.2
         284.17          12.45           2.49          80.28           10.2
         284.29          12.45           2.49          80.28           10.2
         284.42          12.45           2.49          80.28           10.2
         284.54          12.45           2.49          80.28           10.2
         284.67          12.45           2.49          80.28           10.2
         284.79          12.45           2.49          80.28           10.2
         284.92          12.45           2.49          80.28           10.2
         285.04          12.45           2.49          80.28           10.2
         285.17          12.45           2.49          80.28           10.2
         285.29          12.45           2.49          80.28           10.2
         285.42          12.45           2.49          80.28           10.2
         285.54          12.45           2.49          80.28           10.2
         285.67          12.45           2.49          80.28           10.2
         285.79          12.45           2.49          80.28           10.2
         285.92          12.45           2.49          80.28           10.2
         286.04          12.45           2.49          80.28           10.2
         286.16          12.45           2.49          80.28           10.2
         286.29          12.45           2.49          80.28           10.2
         286.41          12.45           2.49          80.28           10.2
         286.54          12.45           2.49          80.28           10.2
         286.66          12.45           2.49          80.28           10.2
         286.79          12.45           2.49          80.28           10.2
         286.91          12.45           2.49          80.28           10.2
         287.04          12.45           2.49          80.28           10.2
         287.16          12.45           2.49          80.28           10.2
         287.29          12.45           2.49          80.28           10.2
         287.41          12.45           2.49          80.28           10.2
         287.54          12.45           2.49          80.28           10.2
         287.66          12.45           2.49          80.28           10.2
         287.79          12.45           2.49          80.28           10.2
         287.91          12.45           2.49          80.28           10.2
         288.04          12.45           2.49          80.28           10.2
         288.16          12.45           2.49          80.28           10.2
         288.29          12.45           2.49          80.28           10.2
         288.41          12.45           2.49          80.28           10.2
         288.54          12.45           2.49          80.28           10.2
         288.66          12.45           2.49          80.28           10.2
         288.79          12.45           2.49          80.28           10.2
         288.91          12.45           2.49          80.28           10.2
         289.04          12.45           2.49          80.28           10.2
         289.16          12.45           2.49          80.28           10.2
         289.29          12.45           2.49          80.28           10.2
         289.41          12.45           2.49          80.28           10.2
         289.54          12.45           2.49          80.28           10.2
         289.66          12.45           2.49          80.28           10.2
         289.79          12.45           2.49          80.28           10.2
         289.91          12.45           2.49          80.28           10.2
         290.04          12.45           2.49          80.28           10.2
         290.16          12.45           2.49          80.28           10.2
         290.29          12.45           2.49          80.28           10.2
         290.41          12.45           2.49          80.28           10.2
         290.54          12.45           2.49          80.28           10.2
         290.66          12.45           2.49          80.28           10.2
         290.79          12.45           2.49          80.28           10.2
         290.91          12.45           2.49          80.28           10.2
         291.03          12.45           2.49          80.28           10.2
         291.16          12.45           2.49          80.28           10.2
         291.28          12.45           2.49          80.28           10.2
         291.41          12.45           2.49          80.28           10.2
         291.53          12.45           2.49          80.28           10.2
         291.66          12.45           2.49          80.28           10.2
         291.78          12.45           2.49          80.28           10.2
         291.91          12.45           2.49          80.28           10.2
         292.03          12.45           2.49          80.28           10.2
         292.16          12.45           2.49          80.28           10.2
         292.28          12.45           2.49          80.28           10.2
         292.41          12.45           2.49          80.28           10.2
         292.53          12.45           2.49          80.28           10.2
         292.66          12.45           2.49          80.28           10.2
         292.78          12.45           2.49          80.28           10.2
         292.91          12.45           2.49          80.28           10.2
         293.03          12.45           2.49          80.28           10.2
         293.16          12.45           2.49          80.28           10.2
         293.28          12.45           2.49          80.28           10.2
         293.41          12.45           2.49          80.28           10.2
         293.53          12.45           2.49          80.28           10.2
         293.65          12.45           2.49          80.28           10.2
         293.78          12.45           2.49          80.28           10.2
         293.90          12.45           2.49          80.28           10.2
         294.03          12.45           2.49          80.28           10.2
         294.15          12.45           2.49          80.28           10.2
         294.28          12.45           2.49          80.28           10.2
         294.40          12.45           2.49          80.28           10.2
         294.53          12.45           2.49          80.28           10.2
         294.67          12.45           2.49          80.28           10.2
         294.79          12.45           2.49          80.28           10.2
         294.92          12.45           2.49          80.28           10.2
         295.04          12.45           2.49          80.28           10.2
         295.17          12.45           2.49          80.28           10.2
         295.29          12.45           2.49          80.28           10.2
         295.42          12.45           2.49          80.28           10.2
         295.54          12.45           2.49          80.28           10.2
         295.67          12.45           2.49          80.28           10.2
         295.79          12.45           2.49          80.28           10.2
         295.91          12.45           2.49          80.28           10.2
         296.04          12.45           2.49          80.28           10.2
         296.16          12.45           2.49          80.28           10.2
         296.29          12.45           2.49          80.28           10.2
         296.41          12.45           2.49          80.28           10.2
         296.54          12.45           2.49          80.28           10.2
         296.66          12.45           2.49          80.28           10.2
         296.79          12.45           2.49          80.28           10.2
         296.91          12.45           2.49          80.28           10.2
         297.04          12.45           2.49          80.28           10.2
         297.16          12.45           2.49          80.28           10.2
         297.29          12.45           2.49          80.28           10.2
         297.41          12.45           2.49          80.28           10.2
         297.54          12.45           2.49          80.28           10.2
         297.66          12.45           2.49          80.28           10.2
         297.79          12.45           2.49          80.28           10.2
         297.91          12.45           2.49          80.28           10.2
         298.04          12.45           2.49          80.28           10.2
         298.16          12.45           2.49          80.28           10.2
         298.29          12.45           2.49          80.28           10.2
         298.41          12.45           2.49          80.28           10.2
         298.54          12.45           2.49          80.28           10.2
         298.66          12.45           2.49          80.28           10.2
         298.79          12.45           2.49          80.28           10.2
         298.91          12.45           2.49          80.28           10.2
         299.05          12.45           2.49          80.28           10.2
         299.19          12.45           2.49          80.28           10.2
         299.32          12.45           2.49          80.28           10.2
         299.46          12.45           2.49          80.28           10.2
         299.58          12.45           2.49          80.28           10.2
         299.71          12.45           2.49          80.28           10.2
         299.83          12.45           2.49          80.28           10.2
         299.96          12.45           2.49          80.28           10.2
         300.08          12.45           2.49          80.28           10.2
         300.22          12.45           2.49          80.28           10.2
         300.36          12.45           2.49          80.28           10.2
         300.52          12.45           2.49          80.28           10.2
         300.64          12.45           2.49          80.28           10.2
         300.79          12.45           2.49          80.28           10.2
         300.92          12.45           2.49          80.28           10.2
         301.06          12.45           2.49          80.28           10.2
         301.19          12.45           2.49          80.28           10.2
         301.31          12.45           2.49          80.28           10.2
         301.44          12.45           2.49          80.28           10.2
         301.56          12.45           2.49          80.28           10.2
         301.69          12.45           2.49          80.28           10.2
         301.81          12.45           2.49          80.28           10.2
         301.94          12.45           2.49          80.28           10.2
         302.06          12.45           2.49          80.28           10.2
         302.19          12.45           2.49          80.28           10.2
         302.31          12.45           2.49          80.28           10.2
         302.44          12.45           2.49          80.28           10.2
         302.56          12.45           2.49          80.28           10.2
         302.69          12.45           2.49          80.28           10.2
         302.81          12.45           2.49          80.28           10.2
         302.93          12.45           2.49          80.28           10.2
         303.06          12.45           2.49          80.28           10.2
         303.18          12.45           2.49          80.28           10.2
         303.31          12.45           2.49          80.28           10.2
         303.43          12.45           2.49          80.28           10.2
         303.56          12.45           2.49          80.28           10.2
         303.68          12.45           2.49          80.28           10.2
         303.81          12.45           2.49          80.28           10.2
         303.93          12.45           2.49          80.28           10.2
         304.06          12.45           2.49          80.28           10.2
         304.18          12.45           2.49          80.28           10.2
         304.31          12.45           2.49          80.28           10.2
         304.43          12.45           2.49          80.28           10.2
         304.56          12.45           2.49          80.28           10.2
         304.68          12.45           2.49          80.28           10.2
         304.81          12.45           2.49          80.28           10.2
         304.93          12.45           2.49          80.28           10.2
         305.06          12.45           2.49          80.28           10.2
         305.18          12.45           2.49          80.28           10.2
         305.31          12.45           2.49          80.28           10.2
         305.43          12.45           2.49          80.28           10.2
         305.55          12.45           2.49          80.28           10.2
         305.68          12.45           2.49          80.28           10.2
         305.80          12.45           2.49          80.28           10.2
         305.93          12.45           2.49          80.28           10.2
         306.05          12.45           2.49          80.28           10.2
         306.18          12.45           2.49          80.28           10.2
         306.30          12.45           2.49          80.28           10.2
         306.43          12.45           2.49          80.28           10.2
         306.55          12.45           2.49          80.28           10.2
         306.68          12.45           2.49          80.28           10.2
         306.80          12.45           2.49          80.28           10.2
         306.93          12.45           2.49          80.28           10.2
         307.05          12.45           2.49          80.28           10.2
         307.18          12.45           2.49          80.28           10.2
         307.30          12.45           2.49          80.28           10.2
         307.43          12.45           2.49          80.28           10.2
         307.55          12.45           2.49          80.28           10.2
         307.68          12.45           2.49          80.28           10.2
         307.80          12.45           2.49          80.28           10.2
         307.93          12.45           2.49          80.28           10.2
         308.05          12.45           2.49          80.28           10.2
         308.18          12.45           2.49          80.28           10.2
         308.30          12.45           2.49          80.28           10.2
         308.43          12.45           2.49          80.28           10.2
         308.55          12.45           2.49          80.28           10.2
         308.68          12.45           2.49          80.28           10.2
         308.80          12.45           2.49          80.28           10.2
         308.94          12.45           2.49          80.28           10.2
         309.08          12.45           2.49          80.28           10.2
         309.21          12.45           2.49          80.28           10.2
         309.33          12.45           2.49          80.28           10.2
         309.46          12.45           2.49          80.28           10.2
         309.58          12.45           2.49          80.28           10.2
         309.71          12.45           2.49          80.28           10.2
         309.85          12.45           2.49          80.28           10.2
         309.97          12.45           2.49          80.28           10.2
         310.11          12.45           2.49          80.28           10.2
         310.24          12.45           2.49          80.28           10.2
         310.36          12.45           2.49          80.28           10.2
         310.49          12.45           2.49          80.28           10.2
         310.61          12.45           2.49          80.28           10.2
         310.73          12.45           2.49          80.28           10.2
         310.86          12.35           2.47          81.45          10.59
         310.98          12.35           2.47          81.45          10.59
         311.11          12.35           2.47          81.45          10.59
         311.23          12.45           2.49          80.28           10.2
         311.38          12.45           2.49          80.28           10.2
         311.50          12.35           2.47          81.45          10.59
         311.64          12.35           2.47          81.45          10.59
         311.78          12.35           2.47          81.45          10.59
         311.91          12.35           2.47          81.45          10.59
         312.03          12.35           2.47          81.45          10.59
         312.16          12.35           2.47          81.45          10.59
         312.28          12.35           2.47          81.45          10.59
         312.42          12.35           2.47          81.45          10.59
         312.55          12.35           2.47          81.45          10.59
         312.68          12.35           2.47          81.45          10.59
         312.81          12.35           2.47          81.45          10.59
         312.93          12.35           2.47          81.45          10.59
         313.06          12.35           2.47          81.45          10.59
         313.18          12.35           2.47          81.45          10.59
         313.31          12.35           2.47          81.45          10.59
         313.43          12.35           2.47          81.45          10.59
         313.56          12.35           2.47          81.45          10.59
         313.68          12.35           2.47          81.45          10.59
         313.81          12.35           2.47          81.45          10.59
         313.93          12.35           2.47          81.45          10.59
         314.06          12.35           2.47          81.45          10.59
         314.18          12.35           2.47          81.45          10.59
         314.31          12.35           2.47          81.45          10.59
         314.43          12.35           2.47          81.45          10.59
         314.56          12.35           2.47          81.45          10.59
         314.68          12.35           2.47          81.45          10.59
         314.81          12.35           2.47          81.45          10.59
         314.93          12.35           2.47          81.45          10.59
         315.06          12.35           2.47          81.45          10.59
         315.18          12.35           2.47          81.45          10.59
         315.30          12.35           2.47          81.45          10.59
         315.43          12.35           2.47          81.45          10.59
         315.55          12.35           2.47          81.45          10.59
         315.68          12.35           2.47          81.45          10.59
         315.80          12.35           2.47          81.45          10.59
         315.93          12.35           2.47          81.45          10.59
         316.05          12.35           2.47          81.45          10.59
         316.18          12.35           2.47          81.45          10.59
         316.30          12.35           2.47          81.45          10.59
         316.43          12.35           2.47          81.45          10.59
         316.55          12.35           2.47          81.45          10.59
         316.68          12.35           2.47          81.45          10.59
         316.80          12.35           2.47          81.45          10.59
         316.93          12.35           2.47          81.45          10.59
         317.05          12.35           2.47          81.45          10.59
         317.18          12.35           2.47          81.45          10.59
         317.30          12.35           2.47          81.45          10.59
         317.43          12.35           2.47          81.45          10.59
         317.55          12.35           2.47          81.45          10.59
         317.68          12.35           2.47          81.45          10.59
         317.80          12.35           2.47          81.45          10.59
         317.93          12.35           2.47          81.45          10.59
         318.05          12.35           2.47          81.45          10.59
         318.18          12.35           2.47          81.45          10.59
         318.30          12.35           2.47          81.45          10.59
         318.43          12.35           2.47          81.45          10.59
         318.55          12.35           2.47          81.45          10.59
         318.68          12.35           2.47          81.45          10.59
         318.80          12.35           2.47          81.45          10.59
         318.93          12.35           2.47          81.45          10.59
         319.05          12.35           2.47          81.45          10.59
         319.18          12.35           2.47          81.45          10.59
         319.30          12.35           2.47          81.45          10.59
         319.43          12.35           2.47          81.45          10.59
         319.55          12.35           2.47          81.45          10.59
         319.68          12.35           2.47          81.45          10.59
         319.80          12.35           2.47          81.45          10.59
         319.93          12.35           2.47          81.45          10.59
         320.05          12.35           2.47          81.45          10.59
         320.17          12.35           2.47          81.45          10.59
         320.30          12.35           2.47          81.45          10.59
         320.42          12.35           2.47          81.45          10.59
         320.55          12.35           2.47          81.45          10.59
         320.67          12.35           2.47          81.45          10.59
         320.81          12.35           2.47          81.45          10.59
         320.95          12.35           2.47          81.45          10.59
         321.09          12.35           2.47          81.45          10.59
         321.22          12.35           2.47          81.45          10.59
         321.34          12.35           2.47          81.45          10.59
         321.47          12.35           2.47          81.45          10.59
         321.59          12.35           2.47          81.45          10.59
         321.72          12.35           2.47          81.45          10.59
         321.84          12.35           2.47          81.45          10.59
         321.97          12.35           2.47          81.45          10.59
         322.09          12.35           2.47          81.45          10.59
         322.22          12.35           2.47          81.45          10.59
         322.34          12.35           2.47          81.45          10.59
         322.47          12.35           2.47          81.45          10.59
         322.59          12.25           2.45          82.61          10.98
         322.71          12.25           2.45          82.61          10.98
         322.84          12.25           2.45          82.61          10.98
         322.96          12.25           2.45          82.61          10.98
         323.09          12.25           2.45          82.61          10.98
         323.21          12.25           2.45          82.61          10.98
         323.34          12.25           2.45          82.61          10.98
         323.46          12.25           2.45          82.61          10.98
         323.59          12.25           2.45          82.61          10.98
         323.71          12.25           2.45          82.61          10.98
         323.84          12.25           2.45          82.61          10.98
         323.96          12.25           2.45          82.61          10.98
         324.09          12.25           2.45          82.61          10.98
         324.21          12.25           2.45          82.61          10.98
         324.34          12.25           2.45          82.61          10.98
         324.46          12.25           2.45          82.61          10.98
         324.59          12.25           2.45          82.61          10.98
         324.71          12.25           2.45          82.61          10.98
         324.84          12.25           2.45          82.61          10.98
         324.96          12.25           2.45          82.61          10.98
         325.09          12.25           2.45          82.61          10.98
         325.21          12.25           2.45          82.61          10.98
         325.34          12.25           2.45          82.61          10.98
         325.46          12.25           2.45          82.61          10.98
         325.59          12.25           2.45          82.61          10.98
         325.71          12.25           2.45          82.61          10.98
         325.84          12.25           2.45          82.61          10.98
         325.96          12.25           2.45          82.61          10.98
         326.09          12.25           2.45          82.61          10.98
         326.21          12.25           2.45          82.61          10.98
         326.34          12.25           2.45          82.61          10.98
         326.46          12.25           2.45          82.61          10.98
         326.59          12.25           2.45          82.61          10.98
         326.71          12.25           2.45          82.61          10.98
         326.84          12.25           2.45          82.61          10.98
         326.96          12.25           2.45          82.61          10.98
         327.09          12.25           2.45          82.61          10.98
         327.21          12.25           2.45          82.61          10.98
         327.34          12.25           2.45          82.61          10.98
         327.46          12.25           2.45          82.61          10.98
         327.58          12.25           2.45          82.61          10.98
         327.71          12.25           2.45          82.61          10.98
         327.83          12.25           2.45          82.61          10.98
         327.96          12.25           2.45          82.61          10.98
         328.08          12.25           2.45          82.61          10.98
         328.21          12.25           2.45          82.61          10.98
         328.33          12.25           2.45          82.61          10.98
         328.46          12.25           2.45          82.61          10.98
         328.58          12.25           2.45          82.61          10.98
         328.71          12.25           2.45          82.61          10.98
         328.83          12.25           2.45          82.61          10.98
         328.96          12.25           2.45          82.61          10.98
         329.08          12.25           2.45          82.61          10.98
         329.21          12.25           2.45          82.61          10.98
         329.33          12.25           2.45          82.61          10.98
         329.46          12.25           2.45          82.61          10.98
         329.58          12.25           2.45          82.61          10.98
         329.71          12.25           2.45          82.61          10.98
         329.83          12.25           2.45          82.61          10.98
         329.96          12.25           2.45          82.61          10.98
         330.08          12.25           2.45          82.61          10.98
         330.20          12.25           2.45          82.61          10.98
         330.33          12.25           2.45          82.61          10.98
         330.45          12.25           2.45          82.61          10.98
         330.58          12.25           2.45          82.61          10.98
         330.70          12.25           2.45          82.61          10.98
         330.83          12.25           2.45          82.61          10.98
         330.95          12.25           2.45          82.61          10.98
         331.08          12.25           2.45          82.61          10.98
         331.20          12.25           2.45          82.61          10.98
         331.33          12.25           2.45          82.61          10.98
         331.45          12.25           2.45          82.61          10.98
         331.58          12.25           2.45          82.61          10.98
         331.70          12.25           2.45          82.61          10.98
         331.83          12.25           2.45          82.61          10.98
         331.95          12.25           2.45          82.61          10.98
         332.08          12.25           2.45          82.61          10.98
         332.20          12.25           2.45          82.61          10.98
         332.33          12.25           2.45          82.61          10.98
         332.45          12.25           2.45          82.61          10.98
         332.57          12.25           2.45          82.61          10.98
         332.70          12.25           2.45          82.61          10.98
         332.82          12.25           2.45          82.61          10.98
         332.95          12.25           2.45          82.61          10.98
         333.07          12.25           2.45          82.61          10.98
         333.20          12.25           2.45          82.61          10.98
         333.32          12.25           2.45          82.61          10.98
         333.45          12.25           2.45          82.61          10.98
         333.57          12.25           2.45          82.61          10.98
         333.70          12.25           2.45          82.61          10.98
         333.84          12.25           2.45          82.61          10.98
         333.96          12.25           2.45          82.61          10.98
         334.11          12.25           2.45          82.61          10.98
         334.25          12.25           2.45          82.61          10.98
         334.37          12.25           2.45          82.61          10.98
         334.50          12.25           2.45          82.61          10.98
         334.62          12.25           2.45          82.61          10.98
         334.75          12.25           2.45          82.61          10.98
         334.87          12.25           2.45          82.61          10.98
         334.99          12.25           2.45          82.61          10.98
         335.12          12.25           2.45          82.61          10.98
         335.24          12.25           2.45          82.61          10.98
         335.37          12.25           2.45          82.61          10.98
         335.49          12.25           2.45          82.61          10.98
         335.62          12.25           2.45          82.61          10.98
         335.74          12.25           2.45          82.61          10.98
         335.87          12.25           2.45          82.61          10.98
         335.99          12.25           2.45          82.61          10.98
         336.12          12.25           2.45          82.61          10.98
         336.24          12.25           2.45          82.61          10.98
         336.37          12.25           2.45          82.61          10.98
         336.49          12.25           2.45          82.61          10.98
         336.62          12.25           2.45          82.61          10.98
         336.74          12.25           2.45          82.61          10.98
         336.87          12.25           2.45          82.61          10.98
         336.99          12.25           2.45          82.61          10.98
         337.12          12.25           2.45          82.61          10.98
         337.24          12.25           2.45          82.61          10.98
         337.37          12.25           2.45          82.61          10.98
         337.49          12.25           2.45          82.61          10.98
         337.61          12.25           2.45          82.61          10.98
         337.74          12.25           2.45          82.61          10.98
         337.86          12.25           2.45          82.61          10.98
         337.99          12.25           2.45          82.61          10.98
         338.11          12.25           2.45          82.61          10.98
         338.24          12.25           2.45          82.61          10.98
         338.36          12.25           2.45          82.61          10.98
         338.49          12.25           2.45          82.61          10.98
         338.61          12.25           2.45          82.61          10.98
         338.74          12.25           2.45          82.61          10.98
         338.86          12.25           2.45          82.61          10.98
         338.99          12.25           2.45          82.61          10.98
         339.11          12.25           2.45          82.61          10.98
         339.24          12.25           2.45          82.61          10.98
         339.36          12.25           2.45          82.61          10.98
         339.49          12.25           2.45          82.61          10.98
         339.63          12.25           2.45          82.61          10.98
         339.75          12.25           2.45          82.61          10.98
         339.88          12.25           2.45          82.61          10.98
         340.00          12.25           2.45          82.61          10.98
         340.13          12.25           2.45          82.61          10.98
         340.25          12.25           2.45          82.61          10.98
         340.38          12.25           2.45          82.61          10.98
         340.50          12.25           2.45          82.61          10.98
         340.63          12.25           2.45          82.61          10.98
         340.75          12.25           2.45          82.61          10.98
         340.88          12.25           2.45          82.61          10.98
         341.00          12.25           2.45          82.61          10.98
         341.13          12.25           2.45          82.61          10.98
         341.25          12.25           2.45          82.61          10.98
         341.38          12.35           2.47          81.45          10.59
